"","month","srv_addr","date_post","admin","chat","info","economy","plugin_count","rulesum"
"20815",20,"31.214.233.26",2016-06-02,2,0,0,0,4,45528
"20816",20,"46.228.201.159",2016-06-02,2,1,4,3,9,45528
"20817",20,"85.190.134.47",2016-06-02,3,0,1,6,18,45528
"20818",20,"192.223.26.162",2016-06-02,0,0,1,5,6,45528
"20819",20,"78.143.12.173",2016-06-02,4,1,1,2,10,45528
"20820",20,"85.190.167.68",2016-06-02,2,0,0,0,2,45528
"20821",20,"188.165.158.168",2016-06-02,0,0,2,0,2,45528
"20822",20,"5.62.106.145",2016-06-02,0,0,1,0,2,45528
"20823",20,"193.111.138.46",2016-06-02,4,0,1,0,7,45528
"20824",20,"31.214.199.173",2016-06-02,2,1,1,0,8,45528
"20825",20,"178.254.30.67",2016-06-02,6,2,3,3,20,45528
"20826",20,"176.57.147.180",2016-06-02,0,0,1,0,3,45528
"20827",20,"31.214.233.79",2016-06-02,7,1,6,8,27,45528
"20828",20,"85.131.249.148",2016-06-02,2,0,1,0,7,45528
"20829",20,"69.162.68.78",2016-06-02,5,3,2,4,15,45528
"20830",20,"178.32.1.88",2016-06-02,1,0,1,3,5,45528
"20831",20,"85.190.142.161",2016-06-02,3,0,4,6,13,45528
"20832",20,"85.131.249.157",2016-06-02,3,0,1,1,5,45528
"20833",20,"93.186.206.229",2016-06-02,4,0,4,4,14,45528
"20834",20,"31.214.234.127",2016-06-02,2,0,1,0,3,45528
"20835",20,"31.214.234.131",2016-06-02,1,0,1,0,2,45528
"20836",20,"85.131.149.105",2016-06-02,2,0,1,0,3,45528
"20837",20,"37.10.98.57",2016-06-02,3,1,1,0,6,45528
"20838",20,"37.10.118.42",2016-06-02,9,0,5,4,24,45528
"20839",20,"85.190.175.117",2016-06-02,6,4,10,4,28,45528
"20840",20,"217.198.132.250",2016-06-02,3,0,4,3,21,45528
"20841",20,"81.30.154.231",2016-06-02,1,0,1,0,3,45528
"20842",20,"212.83.189.128",2016-06-02,8,0,4,10,25,45528
"20843",20,"149.202.86.12",2016-06-02,11,4,5,8,26,45528
"20844",20,"51.254.90.172",2016-06-02,1,1,0,3,5,45528
"20845",20,"109.169.58.22",2016-06-02,5,0,1,2,12,45528
"20846",20,"85.131.149.125",2016-06-02,5,2,3,4,21,45528
"20847",20,"128.65.213.150",2016-06-02,2,0,2,6,12,45528
"20848",20,"176.57.147.48",2016-06-02,0,0,1,1,2,45528
"20849",20,"46.228.201.47",2016-06-02,4,1,2,2,15,45528
"20850",20,"128.65.219.182",2016-06-02,2,0,2,6,14,45528
"20851",20,"tardis.rainbowkiwi.com:25608",2016-06-02,11,2,9,12,48,45528
"20852",20,"37.59.137.200",2016-06-02,10,2,6,5,24,45528
"20853",20,"176.57.147.67",2016-06-02,0,0,1,3,6,45528
"20854",20,"167.114.222.23",2016-06-02,0,0,2,3,8,45528
"20855",20,"5.101.162.152",2016-06-02,0,0,2,0,5,45528
"20856",20,"31.214.234.214",2016-06-02,4,1,1,0,16,45528
"20857",20,"149.56.131.104",2016-06-02,8,1,2,4,19,45528
"20858",20,"93.186.206.43",2016-06-02,5,0,2,5,15,45528
"20859",20,"37.10.101.253",2016-06-02,2,0,2,4,8,45528
"20860",20,"85.131.149.254",2016-06-02,0,0,1,0,2,45528
"20861",20,"217.114.197.172",2016-06-02,12,0,14,9,41,45528
"20862",20,"5.199.134.188",2016-06-02,7,2,3,0,12,45528
"20863",20,"128.65.213.2",2016-06-02,0,0,1,1,4,45528
"20864",20,"85.190.142.56",2016-06-02,8,2,4,12,39,45528
"20865",20,"63.251.20.144",2016-06-02,6,0,1,0,8,45528
"20866",20,"85.131.224.161",2016-06-02,6,0,1,2,10,45528
"20867",20,"46.228.202.10",2016-06-02,1,0,0,1,3,45528
"20868",20,"85.131.184.217",2016-06-02,1,0,3,1,8,45528
"20869",20,"217.114.199.247",2016-06-02,1,0,2,3,9,45528
"20870",20,"85.131.166.20",2016-06-02,1,0,1,0,4,45528
"20871",20,"85.190.175.223",2016-06-02,2,1,2,1,7,45528
"20872",20,"85.190.129.25",2016-06-02,4,0,1,5,15,45528
"20873",20,"5.62.66.44",2016-06-02,2,0,1,0,4,45528
"20874",20,"198.24.180.136",2016-06-02,13,3,11,12,57,45528
"20875",20,"192.227.136.72",2016-06-02,21,1,11,10,62,45528
"20876",20,"104.207.130.190",2016-06-02,2,0,1,1,4,45528
"20877",20,"128.65.213.254",2016-06-02,5,0,3,2,13,45528
"20878",20,"24.130.110.38",2016-06-02,29,3,10,6,73,45528
"20879",20,"85.190.135.99",2016-06-02,1,0,2,0,4,45528
"20880",20,"64.31.51.248",2016-06-02,7,2,2,6,19,45528
"20881",20,"85.131.224.42",2016-06-02,1,0,1,0,5,45528
"20882",20,"198.12.65.60",2016-06-02,17,3,7,7,32,45528
"20883",20,"176.57.149.118",2016-06-02,10,3,3,10,32,45528
"20884",20,"188.165.65.139",2016-06-02,9,1,8,7,37,45528
"20885",20,"128.65.213.42",2016-06-02,2,0,1,2,7,45528
"20886",20,"151.80.108.44",2016-06-02,5,2,6,11,29,45528
"20887",20,"37.120.160.15",2016-06-02,4,0,1,4,14,45528
"20888",20,"216.144.251.118",2016-06-02,1,2,0,0,2,45528
"20889",20,"193.111.142.214",2016-06-02,2,0,2,0,5,45528
"20890",20,"85.190.169.155",2016-06-02,18,5,10,3,57,45528
"20891",20,"64.33.148.195",2016-06-02,2,1,7,11,33,45528
"20892",20,"5.62.97.99",2016-06-02,14,2,6,4,32,45528
"20893",20,"85.131.204.56",2016-06-02,3,0,1,4,8,45528
"20894",20,"185.9.104.120",2016-06-02,4,0,6,7,20,45528
"20895",20,"85.131.227.253",2016-06-02,2,0,0,0,8,45528
"20896",20,"31.214.204.97",2016-06-02,2,0,0,0,3,45528
"20897",20,"31.214.202.37",2016-06-02,0,0,4,0,4,45528
"20898",20,"5.62.121.251",2016-06-02,2,0,0,0,2,45528
"20899",20,"37.59.178.23",2016-06-02,1,0,1,6,8,45528
"20900",20,"85.14.230.130",2016-06-02,2,0,1,0,4,45528
"20901",20,"5.101.163.175",2016-06-02,3,1,2,0,6,45528
"20902",20,"107.6.181.141",2016-06-02,3,1,3,6,16,45528
"20903",20,"80.86.171.125",2016-06-02,9,1,3,5,20,45528
"20904",20,"185.9.104.183",2016-06-02,1,0,1,0,2,45528
"20905",20,"37.120.188.186",2016-06-02,4,0,3,4,12,45528
"20906",20,"5.104.104.38",2016-06-02,3,0,2,1,17,45528
"20907",20,"85.190.136.209",2016-06-02,3,0,1,6,12,45528
"20908",20,"play.archoncrafters.com",2016-06-02,7,3,8,6,41,45528
"20909",20,"5.62.121.40",2016-06-02,2,0,1,0,3,45528
"20910",20,"85.131.150.241",2016-06-02,10,2,2,0,18,45528
"20911",20,"37.120.190.6",2016-06-02,2,0,1,1,5,45528
"20912",20,"192.34.38.51",2016-06-02,9,2,4,8,40,45528
"20913",20,"134.255.213.247",2016-06-02,2,0,2,0,7,45528
"20914",20,"85.131.252.201",2016-06-02,0,0,1,0,3,45528
"20915",20,"5.62.108.148",2016-06-02,1,0,1,2,5,45528
"20916",20,"5.62.121.63",2016-06-02,2,0,1,1,8,45528
"20917",20,"5.101.163.52",2016-06-02,8,0,4,4,20,45528
"20918",20,"5.62.121.74",2016-06-02,1,0,1,0,2,45528
"20919",20,"5.62.67.93",2016-06-02,1,0,2,0,5,45528
"20920",20,"46.251.245.128",2016-06-02,2,0,0,0,3,45528
"20921",20,"37.59.192.214",2016-06-02,2,0,1,0,5,45528
"20922",20,"46.251.245.126",2016-06-02,2,2,1,2,8,45528
"20923",20,"93.186.207.88",2016-06-02,2,0,1,0,7,45528
"20924",20,"85.14.230.34",2016-06-02,5,1,3,5,14,45528
"20925",20,"151.80.214.192",2016-06-02,12,3,6,13,45,45528
"20926",20,"217.114.198.218",2016-06-02,3,2,1,2,6,45528
"20927",20,"85.190.170.151",2016-06-02,0,0,2,0,4,45528
"20928",20,"85.114.157.105",2016-06-02,0,0,3,3,6,45528
"20929",20,"217.198.130.167",2016-06-02,0,0,1,0,2,45528
"20930",20,"188.165.94.43",2016-06-02,8,0,4,8,24,45528
"20931",20,"176.57.149.69",2016-06-02,7,0,1,1,10,45528
"20932",20,"46.228.202.76",2016-06-02,11,0,4,10,26,45528
"20933",20,"216.245.196.169",2016-06-02,15,1,6,7,36,45528
"20934",20,"80.86.171.253",2016-06-02,1,0,1,0,7,45528
"20935",20,"217.198.134.117",2016-06-02,0,0,2,0,2,45528
"20936",20,"37.10.103.118",2016-06-02,1,0,1,0,2,45528
"20937",20,"217.253.4.228",2016-06-02,2,0,3,4,17,45528
"20938",20,"176.57.172.142",2016-06-02,4,0,0,0,7,45528
"20939",20,"85.190.144.107",2016-06-02,3,1,2,3,9,45528
"20940",20,"85.131.226.107",2016-06-02,2,0,1,2,7,45528
"20941",20,"85.131.153.108",2016-06-02,3,1,1,1,7,45528
"20942",20,"37.157.248.158",2016-06-02,1,0,1,1,4,45528
"20943",20,"31.214.236.202",2016-06-02,4,0,2,0,6,45528
"20944",20,"5.62.100.213",2016-06-02,1,1,2,1,10,45528
"20945",20,"194.50.143.19",2016-06-02,8,1,7,1,20,45528
"20946",20,"85.190.130.7",2016-06-02,3,0,5,7,28,45528
"20947",20,"5.62.115.52",2016-06-02,2,1,1,0,5,45528
"20948",20,"46.228.206.110",2016-06-02,4,0,2,3,13,45528
"20949",20,"217.114.198.76",2016-06-02,6,1,3,0,15,45528
"20950",20,"85.14.201.121",2016-06-02,1,0,4,7,15,45528
"20951",20,"5.62.68.214",2016-06-02,8,1,4,4,30,45528
"20952",20,"85.190.170.193",2016-06-02,4,0,2,5,15,45528
"20953",20,"184.154.110.36",2016-06-02,8,0,2,3,22,45528
"20954",20,"5.62.100.247",2016-06-02,2,0,1,0,3,45528
"20955",20,"46.228.194.9",2016-06-02,1,0,2,3,6,45528
"20956",20,"176.57.151.95",2016-06-02,6,1,1,2,11,45528
"20957",20,"128.65.215.130",2016-06-02,3,0,1,6,13,45528
"20958",20,"85.14.232.64",2016-06-02,6,1,1,0,10,45528
"20959",20,"128.65.215.136",2016-06-02,1,0,1,0,2,45528
"20960",20,"37.59.200.82",2016-06-02,2,0,1,4,9,45528
"20961",20,"5.62.99.120",2016-06-02,6,0,1,6,18,45528
"20962",20,"184.154.110.60",2016-06-02,12,2,6,7,31,45528
"20963",20,"85.131.197.129",2016-06-02,1,0,3,0,4,45528
"20964",20,"85.93.42.102",2016-06-02,7,5,9,5,32,45528
"20965",20,"78.143.36.197",2016-06-02,8,0,5,4,26,45528
"20966",20,"217.114.199.151",2016-06-02,3,0,0,0,6,45528
"20967",20,"62.104.165.233",2016-06-02,3,0,1,0,7,45528
"20968",20,"85.14.233.136",2016-06-02,1,0,4,3,16,45528
"20969",20,"85.131.209.141",2016-06-02,1,0,2,0,4,45528
"20970",20,"85.131.220.244",2016-06-02,3,0,2,0,5,45528
"20971",20,"5.62.109.153",2016-06-02,2,0,4,2,10,45528
"20972",20,"217.198.134.37",2016-06-02,1,0,1,0,2,45528
"20973",20,"217.106.106.64",2016-06-02,11,2,6,4,30,45528
"20974",20,"31.214.162.3",2016-06-02,3,0,1,0,4,45528
"20975",20,"31.214.162.37",2016-06-02,3,1,1,6,12,45528
"20976",20,"85.190.144.67",2016-06-02,1,0,1,0,2,45528
"20977",20,"5.101.167.67",2016-06-02,1,0,2,0,6,45528
"20978",20,"31.214.194.222",2016-06-02,3,0,1,0,6,45528
"20979",20,"86.83.220.211",2016-06-02,9,2,4,4,26,45528
"20980",20,"85.14.233.40",2016-06-02,5,0,3,6,19,45528
"20981",20,"80.86.186.187",2016-06-02,7,1,3,7,27,45528
"20982",20,"78.143.36.32",2016-06-02,10,2,9,8,35,45528
"20983",20,"69.92.41.29",2016-06-02,5,1,5,8,23,45528
"20984",20,"134.255.252.219",2016-06-02,8,0,2,0,14,45528
"20985",20,"194.97.165.185",2016-06-02,5,4,1,2,11,45528
"20986",20,"31.214.237.23",2016-06-02,1,1,2,0,4,45528
"20987",20,"31.214.204.208",2016-06-02,2,0,1,0,5,45528
"20988",20,"85.131.153.64",2016-06-02,5,0,1,4,13,45528
"20989",20,"188.212.100.43",2016-06-02,7,4,6,5,26,45528
"20990",20,"81.19.218.130",2016-06-02,1,0,1,1,10,45528
"20991",20,"94.249.254.232",2016-06-02,11,2,8,3,31,45528
"20992",20,"46.228.206.248",2016-06-02,9,3,5,6,35,45528
"20993",20,"185.9.105.28",2016-06-02,3,0,1,0,5,45528
"20994",20,"37.157.248.96",2016-06-02,7,2,3,7,25,45528
"20995",20,"78.143.37.123",2016-06-02,4,2,2,1,10,45528
"20996",20,"80.86.186.217",2016-06-02,2,2,3,2,10,45528
"20997",20,"78.143.16.85",2016-06-02,1,0,1,0,2,45528
"20998",20,"85.190.163.220",2016-06-02,3,0,0,0,3,45528
"20999",20,"94.250.205.106",2016-06-02,4,5,8,6,26,45528
"21000",20,"31.214.211.160",2016-06-02,2,0,1,2,5,45528
"21001",20,"37.10.122.238",2016-06-02,3,0,4,0,7,45528
"21002",20,"5.62.109.91",2016-06-02,3,1,2,8,17,45528
"21003",20,"80.86.186.244",2016-06-02,3,0,1,0,4,45528
"21004",20,"31.214.163.150",2016-06-02,2,0,2,1,7,45528
"21005",20,"136.243.115.29",2016-06-02,3,0,2,0,7,45528
"21006",20,"136.243.145.43",2016-06-02,4,0,2,5,14,45528
"21007",20,"94.250.205.162",2016-06-02,5,1,2,0,8,45528
"21008",20,"136.243.146.218",2016-06-02,8,3,5,6,32,45528
"21009",20,"85.14.225.134",2016-06-02,1,0,1,0,3,45528
"21010",20,"5.62.69.214",2016-06-02,3,0,2,0,7,45528
"21011",20,"162.255.214.172",2016-06-02,1,0,1,0,3,45528
"21012",20,"85.131.155.163",2016-06-02,2,0,1,0,3,45528
"21013",20,"37.10.120.178",2016-06-02,1,0,3,5,10,45528
"21014",20,"174.118.91.245",2016-06-02,6,2,4,3,24,45528
"21015",20,"5.9.142.119",2016-06-02,11,2,15,5,45,45528
"21016",20,"216.144.251.115",2016-06-02,4,1,1,5,16,45528
"21017",20,"104.218.97.7",2016-06-02,2,1,2,2,8,45528
"21018",20,"62.141.37.99",2016-06-02,3,0,2,0,11,45528
"21019",20,"198.154.121.177",2016-06-02,17,4,14,11,66,45528
"21020",20,"62.178.164.254",2016-06-02,15,9,14,15,76,45528
"21021",20,"78.143.1.223",2016-06-02,13,1,10,6,38,45528
"21022",20,"188.213.0.100",2016-06-02,0,0,0,1,2,45528
"21023",20,"91.121.148.220",2016-06-02,22,4,6,13,59,45528
"21024",20,"85.131.213.169",2016-06-02,1,0,0,0,2,45528
"21025",20,"85.131.227.72",2016-06-02,3,0,3,1,10,45528
"21026",20,"217.147.89.49",2016-06-02,5,1,2,5,18,45528
"21027",20,"195.82.158.39",2016-06-02,15,3,6,7,40,45528
"21028",20,"31.214.205.148",2016-06-02,17,3,9,11,52,45528
"21029",20,"31.214.192.69",2016-06-02,4,0,2,0,8,45528
"21030",20,"85.190.138.68",2016-06-02,6,1,1,3,12,45528
"21031",20,"93.186.204.148",2016-06-02,4,1,1,4,11,45528
"21032",20,"128.65.216.18",2016-06-02,2,2,3,1,7,45528
"21033",20,"85.190.172.12",2016-06-02,3,0,0,0,3,45528
"21034",20,"31.214.216.130",2016-06-02,9,1,6,6,21,45528
"21035",20,"85.14.226.10",2016-06-02,3,2,1,0,8,45528
"21036",20,"38.130.206.57",2016-06-02,2,0,1,5,9,45528
"21037",20,"85.190.146.134",2016-06-02,1,0,1,0,2,45528
"21038",20,"85.131.174.236",2016-06-02,13,1,8,10,45,45528
"21039",20,"85.131.213.248",2016-06-02,0,0,1,1,3,45528
"21040",20,"80.95.150.163",2016-06-02,1,0,2,4,7,45528
"21041",20,"94.250.206.12",2016-06-02,3,1,4,3,10,45528
"21042",20,"46.251.240.232",2016-06-02,4,0,3,3,12,45528
"21043",20,"62.210.232.131",2016-06-02,7,0,4,5,29,45528
"21044",20,"85.131.213.54",2016-06-02,1,0,0,0,4,45528
"21045",20,"198.20.127.100:25585",2016-06-02,5,0,3,4,15,45528
"21046",20,"109.230.248.8",2016-06-02,5,2,1,5,17,45528
"21047",20,"85.131.155.89",2016-06-02,2,0,1,2,7,45528
"21048",20,"78.143.1.96",2016-06-02,1,0,2,0,3,45528
"21049",20,"31.214.164.131",2016-06-02,2,1,1,0,5,45528
"21050",20,"37.10.98.136",2016-06-02,6,1,3,0,15,45528
"21051",20,"195.82.159.140",2016-06-02,4,0,2,0,8,45528
"21052",20,"31.214.134.171",2016-06-02,2,0,1,0,3,45528
"21053",20,"5.62.105.54",2016-06-02,3,0,2,0,6,45528
"21054",20,"85.190.172.182",2016-06-02,12,3,5,7,36,45528
"21055",20,"94.250.206.241",2016-06-02,2,2,0,0,5,45528
"21056",20,"108.163.214.169",2016-06-02,8,3,2,6,27,45528
"21057",20,"85.190.172.190",2016-06-02,0,0,1,1,2,45528
"21058",20,"85.131.230.208",2016-06-02,1,0,2,1,5,45528
"21059",20,"85.114.155.156",2016-06-02,1,0,1,0,6,45528
"21060",20,"192.99.222.138",2016-06-02,4,3,2,5,13,45528
"21061",20,"31.214.134.219",2016-06-02,3,1,1,0,6,45528
"21062",20,"94.250.206.32",2016-06-02,2,0,0,0,2,45528
"21063",20,"85.131.181.16",2016-06-02,2,1,1,2,6,45528
"21064",20,"85.131.220.132",2016-06-02,2,0,1,0,4,45528
"21065",20,"85.131.228.236",2016-06-02,4,0,3,5,19,45528
"21066",20,"85.190.164.38",2016-06-02,1,0,1,0,2,45528
"21067",20,"85.131.181.167",2016-06-02,3,0,1,0,6,45528
"21068",20,"109.230.249.175",2016-06-02,3,0,1,0,5,45528
"21069",20,"85.190.172.237",2016-06-02,1,0,0,5,6,45528
"21070",20,"198.20.172.202",2016-06-02,4,1,0,3,11,45528
"21071",20,"176.57.172.213",2016-06-02,5,2,1,0,7,45528
"21072",20,"31.214.226.58",2016-06-02,3,0,1,2,7,45528
"21073",20,"5.135.191.18",2016-06-02,0,0,2,0,3,45528
"21074",20,"31.214.206.12",2016-06-02,0,0,1,0,2,45528
"21075",20,"46.251.240.81",2016-06-02,5,2,3,8,24,45528
"21076",20,"46.251.240.84",2016-06-02,17,6,10,13,64,45528
"21077",20,"62.210.233.38",2016-06-02,2,0,0,6,8,45528
"21078",20,"31.214.217.113",2016-06-02,1,0,0,0,3,45528
"21079",20,"176.31.23.35",2016-06-02,8,5,5,12,27,45528
"21080",20,"31.214.196.30",2016-06-02,2,0,1,0,3,45528
"21081",20,"31.214.226.83",2016-06-02,1,0,1,0,2,45528
"21082",20,"176.57.175.112",2016-06-02,6,0,2,0,10,45528
"21083",20,"5.62.125.83",2016-06-02,6,0,1,9,17,45528
"21084",20,"93.186.204.93",2016-06-02,7,0,4,7,17,45528
"21085",20,"85.131.202.161",2016-06-02,3,1,2,5,13,45528
"21086",20,"74.63.196.27",2016-06-02,8,1,5,7,24,45528
"21087",20,"129.22.148.128",2016-06-02,10,5,11,9,42,45528
"21088",20,"109.230.249.40",2016-06-02,1,0,0,0,2,45528
"21089",20,"164.132.222.219",2016-06-02,6,0,1,5,15,45528
"21090",20,"85.190.139.96",2016-06-02,0,0,1,0,2,45528
"21091",20,"178.32.181.254",2016-06-02,3,0,1,4,8,45528
"21092",20,"63.143.45.169",2016-06-02,2,0,2,5,11,45528
"21093",20,"85.114.151.240",2016-06-02,4,0,2,1,9,45528
"21094",20,"85.114.151.249",2016-06-02,5,1,2,4,18,45528
"21095",20,"31.214.197.12",2016-06-02,0,0,0,1,3,45528
"21096",20,"85.14.227.150",2016-06-02,3,0,2,1,11,45528
"21097",20,"109.230.249.44",2016-06-02,0,0,1,0,3,45528
"21098",20,"5.135.92.58",2016-06-02,4,0,1,4,13,45528
"21099",20,"85.131.229.147",2016-06-02,2,0,1,3,7,45528
"21100",20,"185.16.85.164",2016-06-02,15,1,6,9,45,45528
"21101",20,"217.198.131.144",2016-06-02,2,0,1,2,7,45528
"21102",20,"158.69.23.198",2016-06-02,12,4,8,9,44,45528
"21103",20,"37.187.137.142",2016-06-02,13,0,16,10,43,45528
"21104",20,"217.198.137.245",2016-06-02,5,0,2,0,7,45528
"21105",20,"31.214.209.149",2016-06-02,1,0,0,0,2,45528
"21106",20,"85.14.227.180",2016-06-02,8,2,3,0,10,45528
"21107",20,"62.210.234.105",2016-06-02,9,2,8,11,38,45528
"21108",20,"208.117.38.16",2016-06-02,2,1,2,2,7,45528
"21109",20,"51.254.185.169",2016-06-02,4,2,3,4,16,45528
"21110",20,"85.131.221.106",2016-06-02,1,0,5,4,11,45528
"21111",20,"85.131.184.202",2016-06-02,3,0,3,0,11,45528
"21112",20,"164.132.29.16",2016-06-02,19,2,2,6,38,45528
"21113",20,"85.14.227.192",2016-06-02,3,3,1,4,11,45528
"21114",20,"85.131.229.21",2016-06-02,0,0,1,0,3,45528
"21115",20,"85.14.227.194",2016-06-02,5,0,1,4,19,45528
"21116",20,"85.131.147.242",2016-06-02,4,0,4,0,13,45528
"21117",20,"78.143.4.52",2016-06-02,6,1,2,2,17,45528
"21118",20,"85.131.229.232",2016-06-02,5,1,1,0,8,45528
"21119",20,"103.246.19.202",2016-06-02,12,2,5,9,35,45528
"21120",20,"195.4.19.177",2016-06-02,2,4,1,1,9,45528
"21121",20,"133.130.100.179",2016-06-02,2,0,2,0,5,45528
"21122",20,"176.57.129.241",2016-06-02,6,1,3,4,20,45528
"21123",20,"31.214.239.4",2016-06-02,5,0,2,0,7,45528
"21124",20,"149.202.142.154",2016-06-02,0,0,2,1,3,45528
"21125",20,"85.190.166.227",2016-06-02,1,0,4,3,12,45528
"21126",20,"85.190.133.38",2016-06-02,3,2,6,5,20,45528
"21127",20,"play.shilocraft.com",2016-06-02,10,3,10,4,26,45528
"21128",20,"5.101.160.185",2016-06-02,9,0,1,2,9,45528
"21129",20,"31.214.239.56",2016-06-02,5,1,4,5,23,45528
"21130",20,"158.69.41.73",2016-06-02,25,8,10,11,84,45528
"21131",20,"31.214.135.9",2016-06-02,1,1,1,0,3,45528
"21132",20,"46.251.242.160",2016-06-02,0,0,1,0,4,45528
"21133",20,"5.62.112.107",2016-06-02,4,1,4,3,14,45528
"21134",20,"85.131.231.208",2016-06-02,4,2,2,2,10,45528
"21135",20,"217.198.133.220",2016-06-02,1,0,2,1,4,45528
"21136",20,"5.62.67.102",2016-06-02,4,1,1,3,17,45528
"21137",20,"85.190.130.114",2016-06-02,3,2,3,6,16,45528
"21138",20,"85.131.240.123",2016-06-02,2,0,2,2,5,45528
"21139",20,"134.255.213.122",2016-06-02,0,0,1,0,3,45528
"21140",20,"31.214.218.147",2016-06-02,0,0,1,4,10,45528
"21141",20,"195.82.158.124",2016-06-02,9,0,6,7,27,45528
"21142",20,"31.214.166.107",2016-06-02,3,1,1,1,9,45528
"21143",20,"85.14.227.96",2016-06-02,2,0,2,4,9,45528
"21144",20,"178.33.40.254",2016-06-02,5,0,3,7,24,45528
"21145",20,"217.198.133.239",2016-06-02,0,0,1,0,2,45528
"21146",20,"51.254.24.14",2016-06-02,6,2,3,5,17,45528
"21147",20,"85.190.128.136",2016-06-02,0,1,2,1,4,45528
"21148",20,"31.214.161.45",2016-06-02,3,3,5,1,18,45528
"21149",20,"31.214.233.107",2016-06-02,0,0,1,0,3,45528
"21150",20,"5.62.117.178",2016-06-02,2,1,2,0,6,45528
"21151",20,"85.131.200.150",2016-06-02,2,0,1,3,7,45528
"21152",20,"217.114.198.131",2016-06-02,2,0,1,7,12,45528
"21153",20,"158.69.97.164",2016-06-02,12,0,6,8,27,45528
"21154",20,"94.250.217.17",2016-06-02,4,2,2,3,12,45528
"21155",20,"37.10.102.228",2016-06-02,2,0,1,3,7,45528
"21156",20,"85.190.141.178",2016-06-02,0,0,2,0,2,45528
"21157",20,"5.62.105.37",2016-06-02,1,0,2,0,7,45528
"21158",20,"85.131.223.133",2016-06-02,2,1,4,1,15,45528
"21159",20,"37.205.10.95",2016-06-02,5,1,7,2,18,45528
"21160",20,"78.143.12.112",2016-06-02,1,0,1,0,2,45528
"21161",20,"78.143.12.115",2016-06-02,0,0,2,0,2,45528
"21162",20,"5.62.96.165",2016-06-02,1,0,1,0,2,45528
"21163",20,"85.131.230.164",2016-06-02,10,0,3,5,21,45528
"21164",20,"78.143.12.125",2016-06-02,3,1,4,2,11,45528
"21165",20,"217.198.132.105",2016-06-02,4,1,2,6,15,45528
"21166",20,"195.82.159.120",2016-06-02,4,1,1,0,9,45528
"21167",20,"85.190.141.225",2016-06-02,2,0,0,0,2,45528
"21168",20,"31.214.199.10",2016-06-02,3,0,4,5,14,45528
"21169",20,"212.129.11.26",2016-06-02,8,3,7,14,50,45528
"21170",20,"5.101.161.125",2016-06-02,0,0,1,0,3,45528
"21171",20,"188.165.94.41",2016-06-02,2,0,4,3,14,45528
"21172",20,"134.255.213.87",2016-06-02,9,2,6,11,30,45528
"21173",20,"108.60.205.124",2016-06-02,14,2,8,11,72,45528
"21174",20,"85.190.143.98",2016-06-02,6,0,4,3,14,45528
"21175",20,"85.114.155.135",2016-06-02,2,0,0,0,2,45528
"21176",20,"85.131.248.73",2016-06-02,1,0,2,0,3,45528
"21177",20,"5.62.105.92",2016-06-02,2,1,1,0,5,45528
"21178",20,"81.30.154.158",2016-06-02,0,1,1,0,2,45528
"21179",20,"85.131.236.253",2016-06-02,2,0,2,0,4,45528
"21180",20,"5.62.110.51",2016-06-02,0,0,3,0,3,45528
"21181",20,"46.251.243.126",2016-06-02,0,0,1,0,3,45528
"21182",20,"85.190.128.86",2016-06-02,6,10,10,3,34,45528
"21183",20,"5.62.120.192",2016-06-02,10,2,7,8,32,45528
"21184",20,"128.65.218.26",2016-06-02,0,0,1,0,2,45528
"21185",20,"62.210.45.73",2016-06-02,8,0,4,11,24,45528
"21186",20,"217.114.196.221",2016-06-02,0,0,1,2,2,45528
"21187",20,"78.30.215.241",2016-06-02,14,4,6,5,30,45528
"21188",20,"85.190.142.124",2016-06-02,4,0,3,4,13,45528
"21189",20,"85.190.149.30",2016-06-02,5,1,3,6,20,45528
"21190",20,"198.24.171.90",2016-06-02,18,4,6,12,54,45528
"21191",20,"37.10.101.142",2016-06-02,7,1,2,1,14,45528
"21192",20,"31.214.167.200",2016-06-02,4,2,1,2,13,45528
"21193",20,"85.131.148.9",2016-06-02,1,0,2,0,6,45528
"21194",20,"31.214.199.175",2016-06-02,1,0,1,0,2,45528
"21195",20,"85.190.174.69",2016-06-02,1,0,2,3,6,45528
"21196",20,"79.109.56.159",2016-06-02,2,0,0,7,10,45528
"21197",20,"5.62.106.170",2016-06-02,8,5,13,5,45,45528
"21198",20,"46.228.206.161",2016-06-02,4,5,4,0,15,45528
"21199",20,"85.14.232.61",2016-06-02,1,0,0,5,7,45528
"21200",20,"5.196.186.191",2016-06-02,2,0,1,4,7,45528
"21201",20,"85.131.203.90",2016-06-02,1,0,2,0,3,45528
"21202",20,"192.223.28.196",2016-06-02,4,3,2,1,13,45528
"21203",20,"176.57.152.107",2016-06-02,3,0,1,3,7,45528
"21204",20,"85.14.201.43",2016-06-02,3,0,2,1,9,45528
"21205",20,"31.214.234.142",2016-06-02,5,5,5,4,18,45528
"21206",20,"176.57.175.129",2016-06-02,2,1,1,1,5,45528
"21207",20,"185.56.137.119",2016-06-02,2,2,7,3,15,45528
"21208",20,"78.143.123.136",2016-06-02,5,0,2,10,16,45528
"21209",20,"37.10.119.106",2016-06-02,7,0,6,1,14,45528
"21210",20,"134.255.212.101",2016-06-02,0,0,2,0,2,45528
"21211",20,"85.14.229.174",2016-06-02,1,0,1,6,10,45528
"21212",20,"31.214.237.134",2016-06-02,6,1,1,3,14,45528
